Doc_ID,Title,Clean_Content
DETIK_011,Warga Binaan Lapas Warungkiara Raih Kesempatan Kedua Lewat Pendidikan,sinar matahari tembus jeruji besi lapas kelas iia warungkiara dinding sunyi dengar suara warga bina baca tulis diskus pagi lapas identik rutinitas bina fisik ubah ruang ajar penuh semangat panjang kerja memorandum of understanding mou lapas kelas iia warungkiara dinas didik kabupaten sukabumi sempat ajar warga bina buka lebar program kejar paket a b c jembatan tebus tahu kepala dinas didik kabupaten sukabumi deden sumpena mou administrasi bentuk nyata komitmen jamin hak didik warga negara kecuali panjang mou lapas kelas ii warungkiara dinas didik warga bina lapas sempat jalan hukum lanjut proses ajar giat paket paket a paket b paket c deden turut didik kunci warga bina bangun hidup selesai jalan hukum lulus smp lanjut ajar sma milik terampil terampil formal nonformal deden ajar lapas manfaat sosial warga bina hilang percaya milik semangat baik masyarakat terima milik bekal didik tara peluang hidup mandiri produktif warungkiara didik ruang pulih lembar uji tugas simbol berani ubah lapas jalan hukum temu harap manusia peduli sempat ajar baik
DETIK_012,"Walkot Kendari Ikut Pelatihan Pendidikan di Singapura, Dalami Kepemimpinan",wali kota kendari siska karina imran ikut kursus mantap pimpin daerah kppd angkat ii selenggara lemhannas ri menteri negeri siska serta kppd ajar pimpin singapura program kppd angkat ii ikut kepala daerah bupati wali kota indonesia siska salah wali kota pilih sempat timba alam langsung singapura singapura serta kppd kunjung lee kuan yew school of public policynus ajar praktik baik didik sehat transportasi manajemen lingkung singapura kenal sistem perintah efisien transparan adaptif ubah sesi ajar profesor lim siong guan perintah ajar sesuai kondisi tekan hasil perintah gantung percaya publik hormat agam jalan negara jalan usaha perintah peduli warga prestasi lim siong guan hadap serta siska nilai giat sempat harga kuat kapasitas pimpin daerah dalam paham arah bijak nasional pimpin wenang paham arah bijak nasional terap nilai bangsa kuat ajar siska komitmen terap prinsip perintah efisien transparan inovatif fokus tingkat akuntabilitas layan publik kuat birokrasi bijak nasional terjemah aksi nyata masyarakat kota kendari giat komitmen terap prinsip perintah fokus tingkat akuntabilitas layan publik pungkas
DETIK_013,"Intoleransi Jadi Dosa Besar Pendidikan, Mendikdasmen Ungkap 3 Kebijakan Mengatasinya",dosa dunia didik mimpi buruk tantang era perintah menteri didik dasar tengah mendikdasmen abdul muti tiga dosa didik rundung bullying keras seksual intoleransi hadap menteri muti hadir bijak tuju cipta generasi buka beda sampai konferensi internasional literasi agama lintas budaya lklb selasa sebut komitmen cipta generasi muda percaya lintas batas beda generasi muda calon pimpin dunia pesan perhati generasi muda insaninsan pimpin dunia buka lklb hotel shangrila dukuh pusat selasa cipta generasi buka beda kemendikdasmen bijak bijak dasar bentuk karakter generasi mada milik sikap buka jiwa lapang dada terima beda dekat ajar dalam deep learning tuju bentuk generasi iman takwa tuhan maha kuasa dekat tekan didik karakter warga negara dunia generasi milik tanggung jiwa sosial bersamasama cipta hidup damai mana banyak fenomena generasi muda korban laku keras digital sorot menteri muti dampak kekerasal digital psikologi mentalitas murid pandang muti keras digital generasi muda milik ruang luas temu teman baya aktivitas sosial hidup nyata hadap kemendikdasmen program biasa anak indonesia hebat kaih bangun pagi ibadah olahraga makan sehat gizi gemar ajar masyarakat tidur cepat urai muti kaih kemendikdasmen generasi muda aktivitas sosial olahraga masyarakat murid dorong gaul teman milik latar budaya agama beda inisiatif program dorong literasi agama lintas budaya milik dampak positif mitra leimena selenggara seminar dorong terampil sosial kolaborasi bekerjasama mampu sharing dialog mampu dengar mampu bicara tanam generasi muda bijak kemendikdasmen kuat proses bimbing konseling orang tua harap sahabat mentor generasi z generasi alpha guru uin nilai keras kurang sabar orang tua dengar terkadang orang tua apresiasi anakanak ruang bicara ruang curhat sempat eksplorasi gagas kembang bakat minat papar muti forum lklb wadah unyuk kaji teoritik bangun gera bas didik sekolah keluarga san masyarakat suasana hidup masyarakat cipta suasana rumpun harmoni hormat terima pungkas konferensi internasional lklb hadir serta negara austria denmark jepang uni emirat arab amerika serikat belanda swiss inggris finlandia uzbekistan bahama bulgaria negaranegara asia tenggara indonesia singapura malaysia vietnam laos filipina myanmar kamboja serta jabat perintah akademisi tokoh agama pimpin lembaga internasional guru alumni program lklb provinsi indonesia konferensi bagi alam indonesia kembang program lklb contoh upaya bangun kohesi sosial kawasan asia tenggara tema angkat education and social trust in multifaith and multicultural societies peran didik bangun sikap percaya masyarakat multiagama multikultural laksana konferensi internasional lklb menjaei implementasi tindak deklarasi asean our shared future tetap kuala lumpur malaysia mei salah satu tuju deklarasi nomor sembilan wujud komunitas asean inklusif kohesif hormat agam politik sosial agama budaya etnis konferensi hadir enam panel utama serta luring konferensi ikut serta lintas negara zoom laksana tiga lklb kemendikdasmen penyelenggaraanya dukung menteri agama ri menteri hukum ri menteri negeri ri international center for law and religion studies brigham young university law school templeton religion trust
DETIK_014,"Jasa 10 Penerima Gelar Pahlawan Nasional 2025, Dari Mantan Presiden-Pejuang Pendidikan",zainal abidin syah gelar pahlawan bidang juang politik diplomasi sultan tidore pimpin wafat jasa tokoh terima gelar pahlawan nasional moga manfaat detikers
DETIK_015,Wakapolri Resmikan Masjid di SMA Kemala Taruna Bhayangkara Bogor,wakapolri komjen dedi prasetyo resmi masjid annahdah suhanda sma kemala taruna bhayangkara camat gunung sindur bogor jawa barat dedi ecek kembang bangun sekolah pantau detikcom kamis dedi ecek titik bangun sekolah hadir jabat polri karowatpers ssdm polri brigjen budhi herdi susianto giat lanjut topping off ceremony gedung sekolah gedung akademik pustaka gedung prioritas kunjung ib consultant sma kemala taruna bhayangkara sertifikat ib budhi gedung prioritas bangun sma kemala taruna bhayangkara bangun harap rampung mei rekanrekan proses bangun simultan harap sesuai rencana kurva s ya selesai bangun harap mei selesai serta fasilitas beber budhi yayasan kurikulum ekosistem garuda ekosistem garuda harap lulus sekolah ekosistem garuda mudahmudahan salah satu sma ktb lanjut top university dunia beber wakapolri resmi masjid annahdah suhanda lingkung sma taruna kemala bhayangkara wakapolri leta batu ibadah bangun sekolah laksana resmi masjid annadhah suhada letak batu tempattempat ibadah gereja katolik gereja protestan pura vihara bangun tempattempat ibadah simbol satu satu sekolah serta didik harap milik toleransi lingkung sekolah beda jadi pisah jurang tambah satu satu generasigenerasi emas satu padu bersamasama ya pecah latar agama beda pungkas
DETIK_016,"Dukung Pendidikan Inklusif, ASG Salurkan 200 Beasiswa di Universitas Terbuka",agung dayu group asg komitmen luas akses didik inklusif masyarakat indonesia anak usaha pt bangun kosambi sukses tbk pik asg salur beasiswa kuliah calon mahasiswa universitas buka ut penandatanganan nota paham mou janji kerja pks laksana acara seminar wisuda universitas buka akademik ganjil wilayah gelar universitas buka convention center utcc pondok cabe mou ditandatangani rektor universitas buka prof dr ali muktiyanto msi presiden direktur pt bangun kosambi sukses agung dayu group pik letjen tni purn dr nono sampono spi msi nono dukung dunia didik salah fokus utama asg program corporate social responsibility csr komitmen wujud konsisten inisiatif nyata dampak langsung masyarakat agung dayu group program csr spesifik hadir wilayah didik sehat sosial kali sempat mitra universitas buka bantu mahasiswa prestasi butuh nono universitas buka convention center utcc pondok cabe senin fokus utama asg bidang didik dampak positif daerah inisiatif asg bantu guru lembaga pesantren wilayah nono program beasiswa kali salah kontribusi asg dukung luas akses didik masyarakat kait program beasiswa calon mahasiswa kuliah ut harap bantu capai tingkat sarjana nono program untuk calon mahasiswa domisili kawasan tangerang raya wilayah operasional utama agung dayu group beasiswa khusus calon mahasiswa ajar mahasiswa terima bantu nila rp juta semester studi lulus bilang total program dekat rp miliar alas asg pilih universitas buka mitra strategis salur beasiswa turut model ajar buka fleksibel milik ut masyarakat latar akses didik alas pilih ut universitas salah jalur strategis masyarakat ajar masyarakat raih gelar strata sorot rendah angka lulus sarjana indonesia capai persen tinggal banding negara maju minimal angka persen asg milik semangat dorong tingkat angka sentuh persen program motivasi kontribusi tingkat partisipasi didik indonesia tutup sisi prof dr ali nilai kerja momentum ut guru buka besar indonesia kolaborasi langkah strategis luas jangkau didik tanah air sejarah ut resmi mitra strategis agung dayu group ali salah prinsip utama pegang ut resource sharing bagi sumber daya bangun kolaborasi luas akses didik masyarakat ut resource sharing kolaborasi tuju cerdas bangsa gotong royong maju indonesia ali beasiswa tahap kerja ut agung dayu group hasil jalan buka peluang lanjut luas program kait sistematika terima beasiswa direktur ut serang dr teguh prakoso spd mhum terima beasiswa pilih proses seleksi sistematis transparan beasiswa calon mahasiswa area operasional asg tangerang raya proses seleksi ketat portofolio surat nyata sanggup studi komitmen mahasiswa teguh program ajar juli proses seleksi bekal bentuk tim damping fasilitas terima beasiswa tutor online bekal akademik teguh ut komitmen damping mahasiswa terima beasiswa selesai studi karunia disiasiakan hadir damping tuntas program beasiswa peran asg laku industri fokus bangun ekonomi komitmen maju didik kerja universitas buka asg harap langkah contoh usaha kontribusi cerdas masyarakat indonesia
DETIK_017,"Belajar dari Alam, Budaya dan Ruang Hidup di Kabupaten Sukabumi",upaya tingkat mutu didik kabupaten sukabumi tempuh latih guru sedia sarana dinas didik kabupaten sukabumi dorong satu didik kembang kurikulum berangkat kondisi lingkung masingmasing kawasan geopark ciletuhpalabuhanratu aku unesco kepala dinas didik kabupaten sukabumi deden sumpena sebut ajar kontekstual ruang siswa nali daerah alam langsung turut bangun dekat anak ruang hidup kurikulum kuat relevan anak tumbuh sukabumi milik pesisir gunung desa adat kawasan geopark ragam hadir proses ajar deden terang tulis wilayah ciletuhpalabuhanratu sekolahsekolah bentang alam sumber ajar amat batu sungai kontur tebing giat ajar olah siswa bentuk catat diskusi presentasi kelas smpn cisolok salah sekolah terap dekat lokasi pantai karanghawu deden guru manfaat lingkung pesisir materi lintas mata ajar anak amat aktivitas nelayan kondisi pantai ubah alam informasi oleh lapang bahas ekosistem ekonomi lokal budaya masyarakat pesisir ajar arah siswa libat cakap lihat alami proses paham kembang alam konkret makna luas deden dekat bas lingkung jalan kawasan geopark sekolahsekolah pesisir muat maritim susun kenal dinamika hidup masyarakat pantai wilayah dekat komunitas kasepuhan nilai gotong royong bagi peran pelihara alam integrasi biasa sekolah seharihari dekat deden jalan iring kuat kapasitas guru kelompok kerja komunitas ajar praktik lesson study guru bagi alam baik metode sesuai dekat kondisi sekolah guru latih manfaat lingkung dekat sumber ajar dekat gantung fasilitas lingkung anak laboratorium ajar deden ubah sifat instan tandatandanya muncul tahap siswa mampu hubung alam konsep literasi tumbuh proses rumus amat sikap jaga lingkung ajar slogan jalan giat seharihari tunggu sarana sempurna didik jalan sedia identitas didik sukabumi anak ajar tanah pijak deden langkah dukung lanjut orang tua kelola sekolah arah ajar pihak alam nyata siswa bentuk
DETIK_018,"Profil Pendidikan Arif Satria, Rektor IPB University yang Kini Jabat Kepala BRIN",rektor ipb university arif satria resmi lantik kepala badan riset inovasi nasional brin presiden prabowo subianto istana negara senin presiden prabowo lantik laksamana madya tni purn amarulla octavian wakil kepala brin sempat ikut prabowo subianto arif satria sumpah jabat setia uud negara republik indonesia janji emban jabat sebaikbaiknya penuh tanggung allah sumpah setia uud negara republik indonesia jalan atur perundangperundangan seluruslurusnya dharma bakti bangsa negara jalan tugas jabat junjung etika jabat sebaikbaiknya penuh tanggung kutip detiknews profil didik ganti laksana tri handoko cek informasi lansir laman resmi ipb university arif satria lahir kalong jawa september tempuh didik dasar tengah lengkap kota lahir pasca lulus sma muhammadiyah kalong arif tempuh didik ipb university kenal institut tani bogor ipb masuk jalur undang seleksi masuk ipb usmi arif ambil program studi suluh tani departemen sosial ekonomi tani fakultas tani ipb lulus lulus arif lanjut studi magister ipb ambil program studi sosiologi desa ipb lulus beda gelar sarjana magister arif rantau jepang ambil gelar doktor gelar doktor oleh kagoshima university jepang bidang marine policy jalan akademik arif jalan program tukar ajar fisheries center university of british columbia kanada urut rangkai didik arif satria kelulus s institut tani bogor ilmu ekonomi tani suluh tani s institut tani bogor sosiologi desa s kagoshima university jepang department of marine social science karier akademik arif satria lulus s dosen jurus sosial ekonomi ikan ipb alumnus kampus karier akademik ipb berangkat mahasiswa alumnus dosen arif angkat rektor ipb university jabat periode amanah lanjut pimpin saking cinta ipb university arif satria kenal suka nyanyi milik album lagu tajuk arif satria album lagu luncur lagu andal judul kampus baik jabat rektor ipb university arif harga internasional nasional dosen prestasi iii ipb harga rektor ipb the first winner of the jifrs yamamoto prize on yamamoto award for the best paper at international institute for fisheries economics and trade iifet conference anugerah kaya intelektual harga menteri didik nasional ri harga akademisi dukung kembang sdm ikan suluh ikan harga menteri laut ikan ri profil didik arif satria rektor ipb university angkat kepala brin moga manfaat ya
DETIK_019,"Kemendikdasmen Sebut Daya Fokus Anak Lebih Rendah dari Ikan Koi, Kok Bisa?",kepala pusat kuat karakter menteri didik dasar tengah puspeka kemendikdasmen rusprita putri utami daya fokus anakanak rendah banding ikan koi bukti teliti ahli neuroscience ilmuwan sistem saraf inggris raya kejut ahli neuroscience teliti uk tuh daya fokus anakanak rendah daya fokus ikan koi bayang betapa singkat daya fokus anakanak rusprita acara konferensi internasional literasi agama lintas budaya lklb hotel shangrila dukuh pusat rabu singkat daya fokus anakanak hindar fenomena doomscroling fenomena doomscrooling biasa gulir layar gawai terusmenerus cari baca berita negatif fenomena dampak negatif pengaruh sehat mental sulit tidur fokus cemas takut ujung stres anakanak kenal makhluk nocturnal aktif malam balik malam bangun pagipagi ngantuk tidur siang pengaruh daya fokus anakanak beber doomscrooling rusprita sorot fenomena adiksi gim online pornografi jabar studi adiksiadiksi rusak sel otak banding narkoba adiksi gim online bapakibu fenomena temu anakanak masuk rumah sakit jiwa adiksi game online adiksi game online adiksi pornografi ya rusak sel otak narkoba sambung kemendikdasmen jawab bijak biasa anak indonesia hebat kaih bangun pagi ibadah olahraga makan sehat gizi gemar ajar masyarakat tidur cepat bijak terap jenjang paud sd smp sma smk slb kemendikdasmen keluar buku pandu sekolah guruguru orang tua buku pandu bapakibu aktor utama biasa keluarga guru kepala sekolah beber ruspritas kaih biasa hadir rumah bangun pagi tidur cepat keluarga milik peran kuat biasa tingkat fokus anakanak sekolah kemendikdasmen keluar bijak jeda ceria dalam senam otak hadir senam otak kemendikdasmen libat ahli neuroscience senam otak keluar menteri salah strategi menteri keluar aktivitas jedajeda ajar kembali fokus anakanak
DETIK_020,"Bantu Pendidikan di Tangerang, ASG Renovasi Sekolah-Sediakan Bus Gratis",agung dayu group asg peduli didik pesisir utara kabupaten tangerang program csr asg renovasi sekolah dasar sedia bus sekolah gratis buka program bang pendi bangkit tara didik kejar paket warga putus sekolah resmi gelar sdn kedung camat mauk selasa acara hadir bupati tangerang moch maesyal rasyid direktur estate management asg restu mahesa kepala dinas didik kabupaten tangerang dad gandana restu cerita putus asg revitalisasi sdn kedung rusak dengar kabar roboh sekolah langsung instruksi pimpin asg turun lokasi instruksi pimpin langsung tinjau sd kedung alami musibah alhamdulillah singkat revitalisasi sd kedung selesai restu sdn kedung tangerang selasa restu asg renovasi ruang kelas sekolah camat mauk kabupaten tangerang alami rusa akibat hujan deras angin kencang iring resmi sekolah revitalisasi asg serah unit bus sekolah gratis mudah akses transportasi siswa camat teluknaga pakuhaji bantu komitmen usaha kontribusi bangun sumber daya manusia bidang didik asg jalan program bang pendi target serta kalang remaja dewasa putus sekolah program sempat raih ijazah tara smp sma luas peluang kerja tingkat sejahtera program bang pendi pkbm ada program kejar paket fasilitas masyarakat akses didik rasa didik ijazah harap mutu kualitas hidup giat wujud nyata komitmen asg dukung bangun sdm wilayah pantura jalan visi usaha tumbuh masyarakat lanjut restu total nilai csr jalan asg tangerang revitalisasi sekolah sedia unit bus sekolah laksana program bang pendi capai rp miliar restu kolaborasi perintah daerah manfaat luas asg fokus bangun fisik lanjut program jalan sambung bupati tangerang program csr pilar utama sehat didik ekonomi lingkung empat jalan bangun pik jalan tingkat sejahtera masyarakat restu langkah bentuk nyata sinergi swasta perintah daerah bangun wilayah pesisir utara tangerang tumbuh inklusif lanjut bupati tangerang moch maesyal rasyid apresiasi terima kasih asg peduli didik wilayah bahagia sekolah kena angin puting beliung bilang langsung lokasi berkat bantu asg pik anakanak ajar rasyid ucap terima kasih asg pik bantu masyarakat bidang didik masyarakat tangerang turut dukung sektor swasta asg bukti nyata kolaborasi bangun dunia didik harap langkah contoh usaha kontribusi tingkat kualitas sekolah wilayah tangerang harap bantu manfaat guru siswa bu guru kepala sekolah titip rezeki sempat manfaat tutup sambut sisi kepala dinas didik kabupaten tangerang dad gandana sambut langkah asg dukung dunia didik tangerang apresiasi asg bantu renovasi sekolah anakanak ajar aman dad proses ajar ajar henti minggu kondisi bangun renovasi total ruang kelas kokoh giat ajar lanjut kolaborasi perintah daerah asg bangun infrastruktur tingkat kualitas sdm program didik jalan komitmen asg dukung sustainable development goals sdgs sdg nomor didik kualitas sdg nomor mitra institusi kuat diri sdn kedung hadir unit bus sekolah gratis masyarakat mauk milik harap lanjut didik mudah nyaman tonton video prabowo korupsi cpo rp t renovasi sekolah
DETIK_021,Pegadaian Dukung Pendidikan di Malut Lewat Kapal Literasi Moh. Hatta,gadai golden future indonesia hadir program kapal literasi moh hatta inisiatif suar didik indonesia program wujud nyata komitmen gadai terap prinsip environmental social and governance esg dukung sustainable development goals nomor didik kualitas inisiatif gadai upaya jalan peran sosial lanjut percaya didik fondasi utama bangun manusia kapal literasi moh hatta antar buku antar ilmu tahu sempat anakanak wilayah timur indonesia eka pebriansyah direktur jaring operasi gadai terang tulis senin kapal literasi moh hatta layar pulaupulau pencil pulau sula bawa ribu buku baca buka lapak literasi gelar latih guru masyarakat literasi uang digital konsep mobile education kapal harap jembatan tahu tara wilayah sulit jangkau jalur darat udara nama kapal literasi moh hatta oleh restu keluarga hatta putri mendiang menteri negara daya perempuan meutia hatta bentuk hormat jejak sejarah hatta malu beliau bagi buku ilmu tahu masyarakat asing ketua bina golden future indonesia edwin senjaya apresiasi kolaborasi gadai langkah konkret tingkat literasi wilayah indonesia timur daerah dalam insyaallah kapal literasi mohammad hatta bukti nyata upaya wujud generasi emas indonesia kapal moga lahir generasi ajar calon pimpin bangsa edwin rangkai giat kapal literasi moh hatta oktober seminar latih guru puncak oktober tepat sumpah pemuda simbol bangkit semangat ajar gotong royong lintas generasi kapal bahtera ilmu bawa tahu generasi muda pulau sula hadir kapal bukti batas geografis halang akses ilmu tahu sekretaris dinas didik kabupaten pulau sula adrawati serah kapal literasi pulau sula malu utara kolaborasi gadai komitmen usaha tumbuh masyarakat hadir nilai ekonomi sosial inisiatif kapal literasi jalan strategi esg gadai tempat didik daya masyarakat jalan indonesia hijau inklusif lanjut lihat video peran pu wujud akses didik rata
DETIK_022,Hafiz Qur'an Menjadi Jawara STEM: Sains di Balik Fenomena yang Sering Kita Abaikan,lepas kunjung man insan cendekia serpong rangka siap proses kandidasi ib duduk bincang guru obrol ringan muncul fakta henti pikir sebentar siswa baik sekolah juara matematika fisika kimia raih prestasi olimpiade terima universitas kelas dunia hafal alquran hafal juz juz juz juz juz fenomena anak pola ulang cerita ingat sma padangpanjang puluh anakanak dominasi ranking kelas kuasa sama fisika pecah olimpiade matematika setor hafal quran serius anggap pola muncul sekolah unggul indonesia tanya ubah jelas ilmiah anakanak kuat stem hafiz teliti neuroscience modern mampu matematika mampu hafal quran milik fondasi kognitif tumpang tindih anak matematika milik memori kerja kuat daya tahan konsentrasi mampu nali pola mampu mesin utama gerak proses tahfiz hafal ayat otak simpan urut nada irama pola rima proses ulang kuat koneksi saraf mekanisme longterm potentiation kuat sinaps neuron memori tahan jangka pola ajar rangkai matematika tahan rumus kepala proses langkahlangkah hitung alquran teks struktur milik rima ulang ayat irama simetri linguistik otak biasa baca pola angka pola ayat mudah peta alas hafiz posisi ayat baris kiri kanan mushaf struktur alquran mudah hafal banding teks nonritmis teliti potret fenomena ilmiah dr nor raudhah ismail tim international islamic university malaysia teliti bas mri otak hafal quran studi judul structural neuroplasticity in hafiz students a voxelbased morphometry analysis temu volume hippocampus hafiz banding kelompok kontrol hippocampus wilayah otak atur simpan memori jangka konsolidasi informasi studi tingkat konektivitas prefrontal cortex fungsi fokus problem solving hasil muncul turki teliti prof ahmet sari istanbul university tajuk the cognitive effects of tahfiz training on working memory and mathematical reasoning banding siswa tahfiz siswa reguler kelompok tahfiz skor working memory mampu numerik akurasi pecah teliti simpul tahfiz aktivitas spiritual latih kognitif tingkat fungsi eksekutif otak mesir dr mohamed abdelrahman alazhar university studi longitudinal ratus siswa hafal quran teliti quranic memorization as predictor of academic performance temu korelasi signifikan intensitas hafal prestasi matematika sains juz hafal performa akademik abdelrahman tahfiz kuat memori kerja teliti daya fokus faktor langsung pengaruh mampu stem tarik luas hubung sifat arah anak pintar mudah hafal quran giat hafal quran anak pintar hafal latih otak biasa kondisi penuh tekan baik salah jaga stabilitas konsentrasi biasa peran tahan mental disiplin akademik hafal quran latih otak tuntut sabar hafal lancar ayat tibatiba hilang kepala proses bentuk tangguh mental anak biasa ulang hafal berjamjam mudah serah hadap matematika sama fisika berlapislapis guruguru man ic serpong cerita hafiz sekolah terima kampus internasional fenomena ilmiah milik modal kognitif kuat memori latih fokus tajam pola pikir struktur disiplin konsisten anggap masyarakat program tahfiz ganggu ajar akademik fakta ilmiah hafal akselerator hambat pesantren modern unggul sekolah islam penuh prestasi lembaga tahfiz internasional bukti kuat tahfiz institusi performa akademik sejarah saksi ilmuwan adab islam bidang dokter matematika optik filsafat hafal alquran pisah agama sains hafal fondasi pikir bentuk karakter ilmiah temu man ic serpong contoh baru mata rantai hafiz calon imam masjid guru ngaji calon ilmuwan insinyur dokter inovator bangsa bangun generasi cerdas karakter didik tahfiz tradisi strategi intelektual sains modern bukti sadar umat islam hafal alquran rang jiwa najam akal manusia tonton video wisata museum al quranal wahyu jejak jalan rasul gua hira
DETIK_023,"Banyak Korban Perdagangan Orang Lulusan SMA hingga S2, Ini Tantangannya",aftercare services lead integritas justitia madani indonesia ijmi theresia erni profil korban tindak pidana dagang orang tppo sosok didik lulus jenjang smasederajat s ubah tren profil korban ya tren profil korban baru anakanak muda didik erni acara konferensi internasional literasi agama lintas budaya lklb hotel shangrila dukuh pusat rabu enam tantang dunia didik tppo sosok akrab panggil erni akses didik rata informasi tppo murid murid tinggal daerahdaerah pencil sadar paham informasi tppo bahaya risiko temanteman anakanak tinggal daerahdaerah minim akses informasi akses didik rata hadir senjang kualitas relevansi ilmu murid indonesia lulus pilih kerja negeri lantar sulit kerja indonesia alas terampil didik murid relevan butuh dunia kerja tawar janji giur salah modus tppo tantang tiga kait minim literasi digital didik erni ajar tenyang teknologi didik sikap kritis informasi edar media sosial sadar digital tahu tahu anakanak sadar digital minim kritis tawarantawaran baran media sosial urai erni temu guru didik tokoh masyarakat promosi tawar kerja negeri fenomena tppo kapasitas guru didik tingkat batas materi edukasi tppo murid masyarakat waspada bahaya fenomen gampang jerumus tppo tantang kuat koordinasi didik sektor tppo bahas ranah hukum didik peran aspek jaga percaya didik efektif cegah dagang manusia didik level atas akar sebab bangun tahan individu dasar data erni trend profil korban tppo didik minimal smasederajat maksimal s kuasa teknologi minimal operasi komputer cari kerja
DETIK_024,"Pelaku Ledakan SMAN 72 Jakarta Merasa Kesepian, Kemendikdasmen Mau Latih Guru BK",tragedi ledak sman alarm keras dunia didik laku sepi milik teman berceritamenanggapi menteri didik dasar tengah kemendikdasmen latih guru bimbing konseling bk program teman baya sekolah rumah aman siswa ajar namanyasebenarnya alarm keras gitu ya wujud sekolah aman kait indikasi anak milik teman curhat gitu yanah concern program kemendikdasmen kuat karakter isu keras kepala pusat kembang karakter puspeka kemendikdasmen rusprita putri utami ma wartawan laku ledak sman teman curhat rusprita selasela forum konferensi internasional literasi agama lintas budaya lklb hotel shangrila dukuh pusat rabu salah satu program latih guru bk hidup peran guru bktidak patah stereotip guru bk guruyang sifat hukum anak nakal sahabat anakanaktempat anakanak curhat nyaman dengar kendala alamitermasuk kendala akademik hadap imbuh rusprita imbuh guru bk bisamemberikan bantu rekomendasi langkah akademik tentu jenjang peran bk luas spesifik guru bk guruguru wali kelas mata ajar mapel bekal ilmu bimbing konseling program kebkan program kebkan guruguru kelas guruguru mapel milik kapasitas kompetensi kait konselingdan harap guru guru wali anak sifat benarbenar sahabat anak bimbing benarbenar kembang psikologis sejahtera anak benarbenar potensi hadap anak akademis nonakademis urai rusprita rusprita kembang kemendikdasmen program teman baya sahabat baya insya allah kitamulai adalahpendekatan rekan baya sahabatsebaya kitatidak anak tempat subjektapi darianakanak peertopeer dekat harapannyaada siswasiswa sekolah latih damping psikologis teman sekolah masalah nantianakanak latih unsur osis ekstrakurikuler lainnyaini duta dukung psikologis temantemannya lihat anak milik nyaman cerita temannyadibandingkan orang tua anakanak milik mampu komunikasi asertif dengar kondisi temantemannya jembatan psikologis emosional murid lingkung sekolah rusprita papar rencana kemendikdasmen staf khusus mendikdasmen arif jamal mu mpd laksana program teman baya bentuk duta siswa calon duta latih bekerjasama organisasi ippnu ikat ajar putri nahdlatul ulama calon duta latih sekolah masingmasing regulasi program teman baya godok kemendikdasmen
